timestamp,cpu_load_percent,ram_usage_percent,gpu_load_percent,gpu_temp_c,gpu_power_w
2026-08-16T04:47:23.071182,18.7,95.7,64,70,57.524
2026-08-16T04:47:24.072323,21.1,95.7,61,70,55.073
2026-08-16T04:47:25.073470,20.3,95.7,58,69,59.204
2026-08-16T04:47:26.074764,19.1,95.7,63,70,55.207
2026-08-16T04:47:27.076916,18.9,95.7,62,70,54.879
2026-08-16T04:47:28.078094,22.9,95.7,59,69,53.958
2026-08-16T04:47:29.078931,25.5,95.8,72,70,60.54
2026-08-16T04:47:30.080627,31.9,95.8,71,71,60.528
2026-08-16T04:47:31.082587,23.4,96,66,71,63.479
2026-08-16T04:47:32.083552,12.2,95.9,68,70,57.785
2026-08-16T04:47:33.084667,20.7,95.9,69,73,59.316
2026-08-16T04:47:34.086487,18.8,95.9,77,71,60.105
2026-08-16T04:47:35.087718,19.8,95.9,74,72,64.073
2026-08-16T04:47:36.088926,18.7,95.9,88,73,71.528
2026-08-16T04:47:37.090203,20.2,96,81,73,67.08
2026-08-16T04:47:38.091429,19.2,96,85,72,71.396
2026-08-16T04:47:39.092494,19.7,95.9,79,73,69.054
2026-08-16T04:47:40.094235,20.9,95.9,81,73,66.894
2026-08-16T04:47:41.095351,26.8,95.5,19,71,55.454
2026-08-16T04:47:42.097093,10.6,95.5,76,73,67.9
2026-08-16T04:47:43.098532,13.9,95.5,74,72,66.19
2026-08-16T04:47:44.099581,14.6,95.6,73,73,66.162
2026-08-16T04:47:45.100717,15.5,95.6,74,73,66.319
2026-08-16T04:47:46.101825,15.1,95.6,75,72,66.683
2026-08-16T04:47:47.103142,15.8,95.6,73,73,65.956
2026-08-16T04:47:48.104175,15.6,95.6,74,72,65.829
2026-08-16T04:47:49.105584,15.4,95.6,74,74,66.345
2026-08-16T04:47:50.106973,18,95.6,73,72,65.056
2026-08-16T04:47:51.107961,17.7,95.6,74,72,65.292
2026-08-16T04:47:52.109636,22.4,96.4,74,75,66.911
2026-08-16T04:47:53.110588,23.4,96.6,81,75,71.866
2026-08-16T04:47:54.111740,25.5,96.7,74,73,62.418
2026-08-16T04:47:55.113378,23.3,96.7,72,73,64.882
2026-08-16T04:47:56.114571,19.8,96.7,72,73,66.925
2026-08-16T04:47:57.116505,25.1,97.4,75,73,64.586
2026-08-16T04:47:58.118204,21.8,96.6,73,73,66.45
2026-08-16T04:47:59.119303,18.4,96.6,76,73,67.304
2026-08-16T04:48:00.121056,17,96.6,77,73,66.163
2026-08-16T04:48:01.122383,17.6,96.5,80,73,69.603
2026-08-16T04:48:02.123228,19.6,96.5,74,73,66.393
2026-08-16T04:48:03.124353,18.4,96.5,75,73,67.453
2026-08-16T04:48:04.125970,18.6,96.5,73,73,65.174
2026-08-16T04:48:05.127653,18.1,96.5,76,73,66.312
2026-08-16T04:48:06.129181,21.5,96.5,74,73,67.212
2026-08-16T04:48:07.130858,20.3,96.4,76,73,66.077
2026-08-16T04:48:08.132402,21.3,96.6,74,72,66.463
2026-08-16T04:48:09.133706,21.3,96.6,75,74,71.241
2026-08-16T04:48:10.134755,21.7,96.5,81,73,70.776
2026-08-16T04:48:11.135869,20.2,96.5,80,74,70.244
2026-08-16T04:48:12.137230,23.4,96.6,81,73,70.796
2026-08-16T04:48:13.138530,20.3,96.5,82,74,70.08
2026-08-16T04:48:14.139471,19.9,96.5,82,74,70.54
2026-08-16T04:48:15.140534,20.1,96.5,81,73,70.188
2026-08-16T04:48:16.141737,20.8,96.5,82,75,71.841
2026-08-16T04:48:17.142638,21.8,96.4,82,73,70.807
2026-08-16T04:48:18.143372,20.1,97,80,74,70.757
2026-08-16T04:48:19.144445,19.3,96.6,86,73,74.803
2026-08-16T04:48:20.145296,22.6,96.6,81,74,74.148
2026-08-16T04:48:21.147765,20.3,96.6,81,73,70.102
2026-08-16T04:48:22.148928,20.2,96.3,80,74,69.697
2026-08-16T04:48:23.150403,21.4,96.2,86,75,73.306
2026-08-16T04:48:24.151851,19.8,96.2,80,75,70.312
2026-08-16T04:48:25.153389,20.4,96.2,79,73,70.943
2026-08-16T04:48:26.155086,22.3,95.4,79,73,69.682
2026-08-16T04:48:27.156818,21.3,95.4,80,73,69.924
2026-08-16T04:48:28.158263,18.5,95.5,81,73,69.236
2026-08-16T04:48:29.160037,22.2,95.4,82,73,74.031
2026-08-16T04:48:30.162004,18.7,95.4,80,74,68.885
2026-08-16T04:48:31.162971,22.6,95.4,79,74,70.087
2026-08-16T04:48:32.164222,18.9,95.4,83,73,70.516
2026-08-16T04:48:33.165366,20.5,95.4,76,74,66.989
2026-08-16T04:48:34.167590,21.1,95.4,76,73,67.621
2026-08-16T04:48:35.168995,25,95.4,69,73,58.388
2026-08-16T04:48:36.169635,20.7,95.4,67,72,58.691
2026-08-16T04:48:37.170545,23,95.4,62,70,57.351
2026-08-16T04:48:38.171740,17.6,95.4,60,70,54.418
2026-08-16T04:48:39.173136,18.9,96.5,66,71,55.387
2026-08-16T04:48:40.174076,25.5,96.7,76,71,63.511
2026-08-16T04:48:41.175103,21.9,96.8,69,71,59.262
2026-08-16T04:48:42.177014,25.3,96.6,67,69,55.735
2026-08-16T04:48:43.178406,30,97,75,71,58.242
2026-08-16T04:48:44.182117,30.9,96.9,68,72,58.805
2026-08-16T04:48:45.183227,29.2,96.8,66,72,58.505
2026-08-16T04:48:46.184090,25.2,96.7,64,70,56.865
2026-08-16T04:48:47.185499,21.2,96.8,65,70,55.716
2026-08-16T04:48:48.186827,22.4,96.7,66,70,54.299
2026-08-16T04:48:49.187819,22.6,96.4,67,70,56.749
2026-08-16T04:48:50.189497,21.2,96.6,65,71,57.906
2026-08-16T04:48:51.190478,22.8,96.4,60,70,55.675
2026-08-16T04:48:52.191457,18.7,96.4,54,69,55.695
2026-08-16T04:48:53.192718,19.6,96.4,68,71,56.741
2026-08-16T04:48:54.193694,22.1,96.7,78,71,60.812
2026-08-16T04:48:55.194453,22,96.6,70,71,59.412
2026-08-16T04:48:56.196093,23.7,96.4,66,72,59.177
2026-08-16T04:48:57.197331,21.5,96.4,64,71,58.605
2026-08-16T04:48:58.198481,22.1,96.4,70,71,58.499
2026-08-16T04:48:59.199748,20.7,96.5,63,69,54.847
2026-08-16T04:49:00.201521,21.6,96.4,64,70,55.29
2026-08-16T04:49:01.203287,20.9,96.4,73,70,63.166
2026-08-16T04:49:02.204564,24.2,96.4,66,70,57.236
2026-08-16T04:49:03.206636,25.4,96.4,67,70,59.085
2026-08-16T04:49:04.207474,23,96.4,63,70,55.86
2026-08-16T04:49:05.208637,21.9,96.4,61,70,54.924
2026-08-16T04:49:06.209318,21.2,96.5,60,70,55.17
2026-08-16T04:49:07.209993,20.9,96.4,64,70,56.556
2026-08-16T04:49:08.211719,25,96.5,73,70,57.834
2026-08-16T04:49:09.212606,23.3,96.1,72,70,59.434
2026-08-16T04:49:10.213562,24.7,96.1,62,71,58.477
2026-08-16T04:49:11.215306,22,96.1,66,71,57.698
2026-08-16T04:49:12.217346,21.5,95.3,65,69,55.691
2026-08-16T04:49:13.218308,21.1,95.3,69,70,56.787
2026-08-16T04:49:14.219207,18.6,95.3,63,70,55.042
2026-08-16T04:49:15.220173,18.8,95.3,58,70,54.408
2026-08-16T04:49:16.221553,17.7,95.3,59,69,52.487
2026-08-16T04:49:17.222190,18.3,95.3,62,70,54.655
2026-08-16T04:49:18.223279,17.9,95.3,55,68,51.617
2026-08-16T04:49:19.224462,19.6,95.2,73,70,59.638
2026-08-16T04:49:20.226654,18.2,95.3,63,71,56.908
2026-08-16T04:49:21.227725,18.8,95.3,64,69,55.588
2026-08-16T04:49:22.228807,20.7,95.4,64,68,55.609
2026-08-16T04:49:23.229886,23.9,95.5,63,70,53.846
2026-08-16T04:49:24.230944,22.6,95.5,64,69,55.729
2026-08-16T04:49:25.232235,23.9,95.5,72,70,58.222
2026-08-16T04:49:26.233074,23.4,95.5,65,70,63.709
2026-08-16T04:49:27.234396,20.8,95.5,62,71,54.433
2026-08-16T04:49:28.235463,19.3,95.5,61,70,54.627
2026-08-16T04:49:29.236691,19.1,95.5,63,68,52.83
2026-08-16T04:49:30.237628,17.7,95.5,63,69,54.69
2026-08-16T04:49:31.238449,17.7,95.5,68,69,57.403
2026-08-16T04:49:32.239830,20.4,95.5,67,70,54.743
2026-08-16T04:49:33.241959,20,95.5,66,70,56.519
2026-08-16T04:49:34.243423,21.4,95.5,69,70,57.894
2026-08-16T04:49:35.244128,20.8,95.5,63,69,22.242
2026-08-16T04:49:36.245395,20.3,95.5,63,69,55.218
2026-08-16T04:49:37.246085,19.2,95.5,62,69,53.373
2026-08-16T04:49:38.247265,19.9,95.5,62,69,54.962
2026-08-16T04:49:39.249087,18.6,95.5,63,68,54.688
2026-08-16T04:49:40.250183,20.8,95.3,59,69,50.982
2026-08-16T04:49:41.251457,18.6,95.3,70,71,59.66
2026-08-16T04:49:42.252432,20,95.4,68,69,56.448
2026-08-16T04:49:43.254271,20.4,95.3,68,68,58.414
2026-08-16T04:49:44.255555,18.4,95.3,62,69,55.128
2026-08-16T04:49:45.256608,18.6,95.4,61,69,54.261
2026-08-16T04:49:46.258424,19,95.3,63,69,54.161
2026-08-16T04:49:47.259322,18.8,95.3,68,68,57.295
2026-08-16T04:49:48.260879,19.1,95.3,64,68,55.641
2026-08-16T04:49:49.261957,18.8,95.3,65,68,56.929
2026-08-16T04:49:50.263030,18.9,95.3,63,68,55.871
2026-08-16T04:49:51.264593,17.3,95.3,62,67,53.519
2026-08-16T04:49:52.265876,18.9,95.3,59,68,53.185
2026-08-16T04:49:53.267168,22.5,95.4,67,68,57.472
2026-08-16T04:49:54.268407,23.9,95.4,70,69,60.529
2026-08-16T04:49:55.269189,22.1,95.4,73,68,60.194
2026-08-16T04:49:56.270138,22.3,95.3,67,70,59.893
2026-08-16T04:49:57.271764,22.6,95.3,61,68,52.388
2026-08-16T04:49:58.273038,21.1,95.3,62,70,54.122
2026-08-16T04:49:59.274540,22,95.3,62,70,55.874
2026-08-16T04:50:00.275228,18.7,95.3,59,68,53.583
2026-08-16T04:50:01.276095,19.9,95.3,63,68,54.249
2026-08-16T04:50:02.277144,20.3,95.3,61,68,53.869
2026-08-16T04:50:03.277826,19.4,95.3,64,68,56.31
2026-08-16T04:50:04.278947,19.5,95.3,68,69,57.852
2026-08-16T04:50:05.279884,19.2,95.3,66,69,57.435
2026-08-16T04:50:06.281460,21.8,95.3,64,69,57.124
2026-08-16T04:50:07.283032,18.6,95.3,62,69,56.137
2026-08-16T04:50:08.284267,20.7,95.4,64,70,58.287
2026-08-16T04:50:09.286802,20,95.3,72,70,58.309
2026-08-16T04:50:10.287896,20.9,95.3,62,69,53.272
2026-08-16T04:50:11.289042,19.9,95.3,66,69,60.317
2026-08-16T04:50:12.289761,24.4,95.3,64,69,55.139
2026-08-16T04:50:13.290594,23.2,95.4,62,69,54.629
2026-08-16T04:50:14.292513,21.6,95.5,58,69,54.34
2026-08-16T04:50:15.293467,21.9,95.4,59,71,54.543
2026-08-16T04:50:16.294787,22.4,95.4,64,69,60.886
2026-08-16T04:50:17.296006,21,95.4,58,70,55.12
2026-08-16T04:50:18.297343,19.1,95.4,61,70,56.477
2026-08-16T04:50:19.298201,20.2,95.3,63,69,56.834
2026-08-16T04:50:20.299985,17.8,95.3,59,70,55.124
2026-08-16T04:50:21.301054,19.3,95.3,72,71,60.066
2026-08-16T04:50:22.301876,19,95.3,66,69,57.385
2026-08-16T04:50:23.303663,19.3,95.3,66,69,61.925
2026-08-16T04:50:24.305987,21.5,95.4,62,69,56.988
2026-08-16T04:50:25.307038,21.2,95.3,69,70,57.916
2026-08-16T04:50:26.308592,21.6,95.3,66,69,57.497
2026-08-16T04:50:27.310080,20.3,95.3,71,71,61.231
2026-08-16T04:50:28.310967,18.7,95.3,65,69,55.985
2026-08-16T04:50:29.312400,20,95.3,74,70,59.76
2026-08-16T04:50:30.314100,21.9,95.3,64,71,59.099
2026-08-16T04:50:31.315352,18,95.3,57,69,55.099
2026-08-16T04:50:32.316538,23.7,95.3,59,70,53.018
2026-08-16T04:50:33.322376,18.2,95.3,61,70,55.053
2026-08-16T04:50:34.323560,20.5,95.3,65,70,56.039
2026-08-16T04:50:35.324322,19.8,95.3,67,71,57.986
2026-08-16T04:50:36.325071,19.6,95.3,66,70,49.909
2026-08-16T04:50:37.326344,18.7,95.3,68,72,60.223
2026-08-16T04:50:38.327501,20.4,95.3,67,70,56.473
2026-08-16T04:50:39.328229,19.1,95.3,71,70,61.328
2026-08-16T04:50:40.329862,20.9,95.3,68,70,58.366
2026-08-16T04:50:41.330828,21,95.3,60,71,56.084
2026-08-16T04:50:42.332229,19.2,95.3,59,71,54.25
2026-08-16T04:50:43.333492,18,95.3,62,69,54.25
2026-08-16T04:50:44.335216,21,95.3,68,70,57.138
2026-08-16T04:50:45.336518,20.8,95.3,68,70,58.058
2026-08-16T04:50:46.337496,21,95.3,67,69,55.898
2026-08-16T04:50:47.338797,20.7,95.3,68,70,56.204
2026-08-16T04:50:48.340177,20.1,95.3,61,70,53.243
2026-08-16T04:50:59.836299,23.2,95.4,67,70,54.742
2026-08-16T04:51:00.838414,21.2,95.4,58,69,51.048
2026-08-16T04:51:01.839721,19.3,95.4,60,70,54.376
2026-08-16T04:51:02.840766,22.3,95.4,61,69,50.953
2026-08-16T04:51:03.841993,22.5,95.4,64,68,54.401
2026-08-16T04:51:04.843968,23.7,95.4,57,68,53.547
2026-08-16T04:51:05.845065,21.4,95.4,64,69,54.044
2026-08-16T04:51:06.846595,24,95.4,66,70,56.614
2026-08-16T04:51:07.848551,23.7,95.4,66,72,56.852
2026-08-16T04:51:08.850237,24.9,95.4,70,70,59.401
2026-08-16T04:51:09.851412,26.8,95.4,65,70,55.571
2026-08-16T04:51:10.852252,20.3,95.4,64,69,54.395
2026-08-16T04:51:11.853452,21.8,95.5,68,70,54.896
2026-08-16T04:51:12.855240,22.5,95.4,63,70,56.483
2026-08-16T04:51:13.856434,24.5,95.4,69,71,57.434
2026-08-16T04:51:14.857665,23.3,95.4,70,71,57.063
2026-08-16T04:51:15.859047,21.6,95.4,68,71,57.365
2026-08-16T04:51:16.860550,25.9,95.3,70,70,56.53
2026-08-16T04:51:17.861454,24.9,95.3,65,70,53.575
2026-08-16T04:51:18.862709,22.8,95.3,68,71,58.929
2026-08-16T04:51:19.864194,22.8,95.3,66,71,58.547
2026-08-16T04:51:20.865858,22.1,95.3,68,71,61.655
2026-08-16T04:51:21.867254,24.5,95.2,72,71,61.369
2026-08-16T04:51:22.868332,22.1,95.2,68,71,60.771
2026-08-16T04:51:23.869825,21.8,95.2,72,72,61.247
2026-08-16T04:51:24.870825,22.2,95.2,67,72,59.907
2026-08-16T04:51:25.871827,24.5,95.2,74,72,62.884
2026-08-16T04:51:26.873734,24.4,95.2,70,71,59.436
2026-08-16T04:51:27.874700,22.3,95.2,75,72,61.704
2026-08-16T04:51:28.876460,22.1,95.2,77,72,64.799
2026-08-16T04:51:29.878115,24.2,95.2,75,73,64.65
2026-08-16T04:51:30.879362,22.2,95.2,71,72,62.579
2026-08-16T04:51:31.880919,25.4,95.3,76,73,91.983
2026-08-16T04:51:32.881852,22.8,95.3,74,72,65.921
2026-08-16T04:51:33.882740,23.9,95.3,71,72,61.493
2026-08-16T04:51:34.883944,23.4,95.2,74,72,63.803
2026-08-16T04:51:35.885206,23.1,95.3,73,74,64.017
2026-08-16T04:51:36.886313,25,95.3,72,72,65.287
2026-08-16T04:51:37.887358,23.5,95.3,76,72,63.836
2026-08-16T04:51:38.888686,23.8,95.2,75,74,63.539
2026-08-16T04:51:39.890319,25.9,95.2,76,73,63.729
2026-08-16T04:51:40.892542,22,95.2,75,74,65.605
2026-08-16T04:51:41.893747,19.1,95.3,78,72,64.988
2026-08-16T04:51:42.895401,24.7,95.2,70,71,61.753
2026-08-16T04:51:43.896456,23.4,95.3,69,71,61.2
2026-08-16T04:51:44.897334,22.3,95.2,69,72,59.864
2026-08-16T04:51:45.899320,23.3,95.4,68,73,59.291
2026-08-16T04:51:46.900812,21.8,95.2,70,71,61.604
2026-08-16T04:51:47.902168,35.3,96.4,0,65,19.824
2026-08-16T04:51:48.902784,24.2,96.2,74,73,33.781
2026-08-16T04:51:49.903862,20.3,96.2,68,71,61.479
2026-08-16T04:51:50.904975,18.5,96.2,69,71,81.766
2026-08-16T04:51:51.906030,12,96.2,64,72,65.857
2026-08-16T04:51:52.907138,14.1,96.2,65,70,57.497
2026-08-16T04:51:53.908438,18.5,96.4,63,70,56.844
2026-08-16T04:51:54.909800,21.2,96.3,68,71,61.035
2026-08-16T04:51:55.911633,20.7,96.4,71,71,61.095
2026-08-16T04:51:56.913247,22,96.3,69,72,60.949
2026-08-16T04:51:57.914211,21.3,96.3,69,72,69.838
2026-08-16T04:51:58.915823,23.2,96.3,69,70,64.176
2026-08-16T04:51:59.917679,23.8,96.3,65,70,57.8
2026-08-16T04:52:00.919040,21.7,96.3,67,71,58.313
2026-08-16T04:52:01.919937,21.6,96.3,65,69,55.831
2026-08-16T04:52:02.921021,22.8,96.3,69,71,58.377
2026-08-16T04:52:03.922505,21.4,96.3,71,71,60.29
2026-08-16T04:52:04.924579,20.5,96.3,71,70,42.549
2026-08-16T04:52:05.926471,20.2,96.3,74,71,60.993
2026-08-16T04:52:06.927537,21.1,96.3,70,71,59.09
2026-08-16T04:52:07.928876,19.5,96.4,72,71,58.48
2026-08-16T04:52:08.930608,21.2,96.4,74,72,60.881
2026-08-16T04:52:09.932255,22.4,96.3,70,72,58.395
2026-08-16T04:52:10.933715,25.6,97.3,76,71,103.135
2026-08-16T04:52:11.934731,25.5,97.5,78,70,62.758
2026-08-16T04:52:12.936483,24.3,97.5,75,70,60.469
2026-08-16T04:52:13.937821,24.7,97.4,76,72,61.277
2026-08-16T04:52:14.938938,23.5,97.5,79,71,61.845
2026-08-16T04:52:15.940350,26.7,97.8,62,71,59.033
2026-08-16T04:52:16.942225,27,96.8,73,70,60.515
2026-08-16T04:52:17.943845,20.6,96.8,69,71,60.187
2026-08-16T04:52:18.945315,20.2,96.7,71,71,59.228
2026-08-16T04:52:19.946345,20.5,96.7,70,70,61.588
2026-08-16T04:52:20.947712,22.4,96.8,93,73,85.225
2026-08-16T04:52:21.948757,22.6,96.7,79,72,63.511
2026-08-16T04:52:22.950783,23.9,96.7,75,72,63.696
2026-08-16T04:52:23.951834,23.5,96.7,64,70,58.9
2026-08-16T04:52:24.953151,26.9,96.6,54,69,55.924
2026-08-16T04:52:25.954232,26.6,96.7,68,71,54.286
2026-08-16T04:52:26.954896,25.9,96.6,62,70,57.8
2026-08-16T04:52:27.955677,21.9,96.6,65,70,59.152
2026-08-16T04:52:28.957092,22,96.8,66,72,58.83
2026-08-16T04:52:29.958356,20.1,96.8,63,71,58.308
2026-08-16T04:52:30.959514,20.8,96.8,64,72,59.317
2026-08-16T04:52:31.960711,19.2,96.8,65,70,57.936
2026-08-16T04:52:32.961854,22.1,96.8,61,69,56.336
2026-08-16T04:52:33.962989,19.9,96.8,64,69,58.379
2026-08-16T04:52:34.963810,19.4,96.8,66,71,70.628
2026-08-16T04:52:35.964695,19,96.8,67,70,58.357
2026-08-16T04:52:36.966829,21.4,96.8,67,71,58.326
2026-08-16T04:52:37.968048,19.9,96.8,70,69,56.728
2026-08-16T04:52:38.969387,20,96.8,66,70,58.245
2026-08-16T04:52:39.970496,22.5,96.8,68,71,56.573
2026-08-16T04:52:40.972237,21.6,96.5,68,69,58.158
2026-08-16T04:52:41.974288,22.8,96.4,62,69,54.552
2026-08-16T04:52:42.975273,20.6,96.4,64,70,56.276
2026-08-16T04:52:43.976529,24.6,95.6,64,69,55.607
2026-08-16T04:52:44.977559,18.9,95.6,59,69,53.279
2026-08-16T04:52:45.978903,18.3,95.6,60,68,54.617
2026-08-16T04:52:46.979983,20,95.7,56,68,52.698
2026-08-16T04:52:47.981025,19.3,95.7,61,67,56.706
2026-08-16T04:52:48.983198,21.2,95.8,62,68,54.312
2026-08-16T04:52:49.983896,19.5,95.8,57,68,59.201
2026-08-16T04:52:50.984624,19.1,95.8,61,68,54.494
2026-08-16T04:52:51.986124,19.8,95.8,61,67,54.256
2026-08-16T04:52:52.987157,18.7,95.9,65,68,53.54
2026-08-16T04:52:53.988307,21.6,95.9,62,69,56.801
2026-08-16T04:52:54.989700,17.7,95.9,56,68,52.853
2026-08-16T04:52:55.990567,17.9,95.9,62,68,53.926
2026-08-16T04:52:56.991308,16.6,95.9,60,67,53.311
2026-08-16T04:52:57.992442,18.8,95.9,65,68,55.917
2026-08-16T04:52:58.993678,16.7,95.9,65,67,56.406
2026-08-16T04:52:59.994656,19.2,95.9,66,69,55.645
2026-08-16T04:53:00.995845,17.8,95.9,63,67,53.383
2026-08-16T04:53:01.997121,20.4,95.9,67,68,56.414
2026-08-16T04:53:02.998917,18.1,95.9,64,67,55.48
2026-08-16T04:53:04.000697,19.2,95.9,63,68,33.853
2026-08-16T04:53:05.002139,20.3,96,62,67,54.704
2026-08-16T04:53:06.003588,22.7,96,62,68,53.205
2026-08-16T04:53:07.005085,22.1,96.1,64,68,55.311
2026-08-16T04:53:08.006299,22.5,96.1,70,69,56.495
2026-08-16T04:53:09.007159,20.8,96,69,69,56.47
2026-08-16T04:53:10.008498,22.3,96,62,70,53.512
2026-08-16T04:53:11.010192,20.9,96,61,70,52.603
2026-08-16T04:53:12.012110,21.2,96,70,68,58.52
2026-08-16T04:53:13.013159,18.5,95.8,64,69,53.163
2026-08-16T04:53:14.014569,18.9,95.8,63,67,55.53
2026-08-16T04:53:15.015491,19.9,96,61,68,51.91
2026-08-16T04:53:16.017016,20.9,95.9,63,68,55.434
2026-08-16T04:53:17.018007,21.6,95.9,67,69,56.994
2026-08-16T04:53:18.019479,20.7,95.9,63,69,55.813
2026-08-16T04:53:19.020264,23.7,95.7,57,71,52.327
2026-08-16T04:53:20.021063,21.2,95.8,68,69,57.311
2026-08-16T04:53:21.022290,20.8,95.8,70,70,56.619
2026-08-16T04:53:22.023342,20.9,95.6,69,69,57.654
2026-08-16T04:53:23.024225,22.5,95.7,69,70,59.771
2026-08-16T04:53:24.025372,19.5,95.7,69,69,57.962
2026-08-16T04:53:25.026253,19.7,95.7,68,71,58.375
2026-08-16T04:53:26.027577,20.9,95.6,66,71,58.055
2026-08-16T04:53:27.029333,21.3,95.7,64,71,55.287
2026-08-16T04:53:28.030434,19.2,95.6,66,71,22.55
2026-08-16T04:53:29.032200,19,95.7,67,69,58.198
2026-08-16T04:53:30.033168,21.4,95.6,71,69,58.67
2026-08-16T04:53:31.034418,18.6,95.6,70,69,59.003
2026-08-16T04:53:32.035361,20.5,95.6,75,69,61.814
2026-08-16T04:53:33.036891,20.7,95.6,76,71,46.687
2026-08-16T04:53:34.038238,20.4,95.7,71,71,60.41
2026-08-16T04:53:35.039234,19.8,95.7,74,71,60.755
2026-08-16T04:53:36.040686,19.2,95.7,68,72,59.487
2026-08-16T04:53:37.041984,21.8,95.7,66,71,57.609
2026-08-16T04:53:38.043056,20.1,95.7,64,70,64.075
2026-08-16T04:53:39.044771,19.2,95.7,65,71,59.889
2026-08-16T04:53:40.045835,19.5,95.7,71,70,59.33
2026-08-16T04:53:41.047174,21.2,95.7,66,70,60.871
2026-08-16T04:53:42.048472,21,95.7,66,71,58.261
2026-08-16T04:53:43.049847,22.6,95.7,71,71,60.996
2026-08-16T04:53:44.051365,21.3,95.7,68,70,55.891
2026-08-16T04:53:45.053713,24.6,95.7,69,71,60.059
2026-08-16T04:53:46.054499,21.9,95.7,66,71,57.379
2026-08-16T04:53:47.055801,18.5,95.7,66,70,56.689
2026-08-16T04:53:48.057010,19.3,95.7,62,70,56.972
2026-08-16T04:53:49.058027,20.1,95.7,64,69,56.878
2026-08-16T04:53:50.059318,18.7,95.5,62,71,58.916
2026-08-16T04:53:51.060520,22.3,95.5,60,69,55.652
2026-08-16T04:53:52.061499,20.6,95.6,62,70,55.902
2026-08-16T04:53:53.062455,19.8,95.6,62,69,57.582
2026-08-16T04:53:54.063495,20.1,95.7,59,70,54.384
2026-08-16T04:53:55.064983,21.8,95.6,65,70,57.036
2026-08-16T04:53:56.066082,21.7,95.6,67,69,55.473
2026-08-16T04:53:57.066981,22.2,95.7,66,71,57.467
2026-08-16T04:53:58.068193,22.5,95.6,71,71,60.181
2026-08-16T04:53:59.069813,19.4,95.7,60,69,55.431
2026-08-16T04:54:00.071100,17.2,95.6,61,69,55.056
2026-08-16T04:54:01.073386,20.9,95.7,61,70,55.723
2026-08-16T04:54:02.074855,19.5,95.7,65,69,22.462
2026-08-16T04:54:03.075704,21.4,95.7,68,70,56.833
2026-08-16T04:54:04.077370,21.1,95.6,65,68,54.216
2026-08-16T04:54:05.078807,19.6,95.6,70,69,58.194
2026-08-16T04:54:06.079761,19.5,95.6,71,69,56.013
2026-08-16T04:54:07.081862,20.3,95.6,73,70,61.491
2026-08-16T04:54:08.083546,21.9,95.7,64,71,58.87
2026-08-16T04:54:09.084810,23.1,95.6,73,72,60.301
2026-08-16T04:54:10.085981,22.8,95.6,68,70,58.72
2026-08-16T04:54:11.086986,21.6,95.6,70,72,58.75
2026-08-16T04:54:12.088177,22.7,95.6,58,70,52.592
2026-08-16T04:54:13.089210,21.1,95.6,63,71,55.131
2026-08-16T04:54:14.090323,22.7,95.6,60,69,54.57
2026-08-16T04:54:15.091294,22,95.7,55,68,51.462
2026-08-16T04:54:16.092905,19.1,95.6,66,69,55.58
2026-08-16T04:54:17.094127,18.3,95.7,61,69,53.79
2026-08-16T04:54:18.095002,20.2,95.6,60,69,53.286
2026-08-16T04:54:19.096540,18.3,95.6,59,69,54.155
2026-08-16T04:54:20.098945,18,95.5,60,68,55.653
2026-08-16T04:54:21.100044,17.5,95.5,59,70,55.085
2026-08-16T04:54:22.100959,20.5,95.5,61,69,54
2026-08-16T04:54:23.102024,18.5,95.5,60,70,54.15
2026-08-16T04:54:24.103596,18.2,95.5,61,69,54.342
2026-08-16T04:54:25.104953,18.5,95.5,61,69,54.35
2026-08-16T04:54:26.105619,19,95.5,65,70,58.066
2026-08-16T04:54:27.106856,16.8,95.5,59,69,51.332
2026-08-16T04:54:28.107923,18.9,95.5,65,68,57.66
2026-08-16T04:54:29.109484,15.7,95.5,64,71,55.477
2026-08-16T04:54:30.110681,14.7,95.5,66,70,56.596
2026-08-16T04:54:31.112067,38.8,95.5,62,71,54.26
2026-08-16T04:54:32.113232,15.7,95.5,57,69,52.9
2026-08-16T04:54:33.114886,11.3,95.5,67,69,56.764
2026-08-16T04:54:34.115692,16.8,95.5,68,71,57.017
2026-08-16T04:54:35.116851,16,95.5,60,70,54.259
2026-08-16T04:54:36.117730,16.2,95.6,66,70,54.637
2026-08-16T04:54:37.118824,17.2,95.5,65,68,56.568
2026-08-16T04:54:38.121546,17.9,95.5,68,69,56.311
2026-08-16T04:54:39.125096,23.8,95.5,67,69,56.797
2026-08-16T04:54:40.126078,17,95.5,66,69,56.217
2026-08-16T04:54:41.127150,18.2,95.5,67,69,57.069
2026-08-16T04:54:42.127815,27.6,95.5,66,69,56.139
2026-08-16T04:54:43.128650,9.9,95.5,66,69,56.662
2026-08-16T04:54:44.130287,17.5,95.5,66,69,56.744
2026-08-16T04:54:45.132132,17.3,95.6,70,71,58.582
2026-08-16T04:54:46.134076,19.3,95.6,64,70,59.288
2026-08-16T04:54:47.135071,17.6,95.5,66,69,57.892
2026-08-16T04:54:48.136578,16,95.5,64,70,57.201
2026-08-16T04:54:49.139041,16.5,95.5,70,70,57.983
2026-08-16T04:54:50.140370,16.4,95.5,66,69,55.908
2026-08-16T04:54:51.141362,15.6,95.5,62,69,56.804
2026-08-16T04:54:52.142316,16.7,95.5,65,70,56.73
